Percentile	Sample_Name	PercentSnow	Age_yr
0.159	LyCy-3	90	15901
0.5	LyCy-3	90	17203
0.841	LyCy-3	90	18521
0.975	LyCy-3	90	19810
0.025	LyCy-4	90	13298
0.159	LyCy-4	90	14537
0.5	LyCy-4	90	15837
0.841	LyCy-4	90	17151
0.975	LyCy-4	90	18433
0.025	LyCy-5	90	14833
0.159	LyCy-5	90	15982
0.5	LyCy-5	90	17188
0.841	LyCy-5	90	18408
0.975	LyCy-5	90	19596
0.025	TM14-01	90	13626
0.159	TM14-01	90	14583
0.5	TM14-01	90	15589
0.841	TM14-01	90	16611
0.975	TM14-01	90	17615
0.025	TM14-02	90	12458
0.159	TM14-02	90	13336
0.5	TM14-02	90	14258
0.841	TM14-02	90	15189
0.975	TM14-02	90	16095
0.025	TM14-03	90	12852
0.159	TM14-03	90	13752
0.5	TM14-03	90	14690
0.841	TM14-03	90	15631
0.975	TM14-03	90	16541
0.025	TM14-04	90	12300
0.159	TM14-04	90	13163
0.5	TM14-04	90	14069
0.841	TM14-04	90	14987
0.975	TM14-04	90	15884
0.025	TM14-05	90	12061
0.159	TM14-05	90	12942
0.5	TM14-05	90	13868
0.841	TM14-05	90	14804
0.975	TM14-05	90	15718
0.025	TM14-06	90	12449
0.159	TM14-06	90	13338
0.5	TM14-06	90	14277
0.841	TM14-06	90	15230
0.975	TM14-06	90	16164
0.025	TM14-07	90	14053
0.159	TM14-07	90	15050
0.5	TM14-07	90	16100
0.841	TM14-07	90	17168
0.975	TM14-07	90	18216
0.025	TM14-11	90	12325
0.159	TM14-11	90	13224
0.5	TM14-11	90	14172
0.841	TM14-11	90	15139
0.975	TM14-11	90	16088
0.025	TM14-12	90	13523
0.159	TM14-12	90	14470
0.5	TM14-12	90	15462
0.841	TM14-12	90	16466
0.975	TM14-12	90	17447
0.025	TM14-13	90	19612
0.159	TM14-13	90	21044
0.5	TM14-13	90	22560
0.841	TM14-13	90	24114
0.975	TM14-13	90	25656
0.025	TM14-15	90	13239
0.159	TM14-15	90	14152
0.5	TM14-15	90	15107
0.841	TM14-15	90	16068
0.975	TM14-15	90	17001
0.025	TM14-16	90	11964
0.159	TM14-16	90	12815
0.5	TM14-16	90	13708
0.841	TM14-16	90	14614
0.975	TM14-16	90	15500
0.025	TM14-17	90	13086
0.159	TM14-17	90	13996
0.5	TM14-17	90	14948
0.841	TM14-17	90	15907
0.975	TM14-17	90	16841
0.025	TM14-18	90	13232
0.159	TM14-18	90	14141
0.5	TM14-18	90	15089
0.841	TM14-18	90	16042
0.975	TM14-18	90	16967
0.025	UpLy-12-10	90	12450
0.159	UpLy-12-10	90	13343
0.5	UpLy-12-10	90	14287
0.841	UpLy-12-10	90	15248
0.975	UpLy-12-10	90	16192
0.025	C2-Boulder1	91	13147
0.159	C2-Boulder1	91	14063
0.5	C2-Boulder1	91	15026
0.841	C2-Boulder1	91	16002
0.975	C2-Boulder1	91	16957
0.025	C2-Boulder2	91	13174
0.159	C2-Boulder2	91	14149
0.5	C2-Boulder2	91	15176
0.841	C2-Boulder2	91	16222
0.975	C2-Boulder2	91	17250
0.025	LoLy-11-08	91	12561
0.159	LoLy-11-08	91	13479
0.5	LoLy-11-08	91	14440
0.841	LoLy-11-08	91	15411
0.975	LoLy-11-08	91	16357
0.025	LyCy-1	91	12045
0.159	LyCy-1	91	13073
0.5	LyCy-1	91	14158
0.841	LyCy-1	91	15259
0.975	LyCy-1	91	16337
0.025	LyCy-3	91	14709
0.159	LyCy-3	91	15952
0.5	LyCy-3	91	17257
0.841	LyCy-3	91	18578
0.975	LyCy-3	91	19866
0.025	LyCy-4	91	13319
0.159	LyCy-4	91	14563
0.5	LyCy-4	91	15869
0.841	LyCy-4	91	17191
0.975	LyCy-4	91	18482
0.025	LyCy-5	91	14857
0.159	LyCy-5	91	16008
0.5	LyCy-5	91	17218
0.841	LyCy-5	91	18445
0.975	LyCy-5	91	19645
0.025	TM14-01	91	13641
0.159	TM14-01	91	14603
0.5	TM14-01	91	15617
0.841	TM14-01	91	16649
0.975	TM14-01	91	17667
0.025	TM14-02	91	12481
0.159	TM14-02	91	13359
0.5	TM14-02	91	14283
0.841	TM14-02	91	15217
0.975	TM14-02	91	16128
0.025	TM14-03	91	12859
0.159	TM14-03	91	13760
0.5	TM14-03	91	14700
0.841	TM14-03	91	15645
0.975	TM14-03	91	16559
0.025	TM14-04	91	12335
0.159	TM14-04	91	13202
0.5	TM14-04	91	14112
0.841	TM14-04	91	15034
0.975	TM14-04	91	15932
0.025	TM14-05	91	12079
0.159	TM14-05	91	12963
0.5	TM14-05	91	13892
0.841	TM14-05	91	14834
0.975	TM14-05	91	15754
0.025	TM14-06	91	12471
0.159	TM14-06	91	13360
0.5	TM14-06	91	14297
0.841	TM14-06	91	15248
0.975	TM14-06	91	16180
0.025	TM14-07	91	14067
0.159	TM14-07	91	15066
0.5	TM14-07	91	16118
0.841	TM14-07	91	17190
0.975	TM14-07	91	18248
0.025	TM14-11	91	12356
0.159	TM14-11	91	13254
0.5	TM14-11	91	14202
0.841	TM14-11	91	15167
0.975	TM14-11	91	16113
0.025	TM14-12	91	13525
0.159	TM14-12	91	14472
0.5	TM14-12	91	15464
0.841	TM14-12	91	16468
0.975	TM14-12	91	17449
0.025	TM14-13	91	19622
0.159	TM14-13	91	21061
0.5	TM14-13	91	22586
0.841	TM14-13	91	24154
0.975	TM14-13	91	25718
0.025	TM14-15	91	13266
0.159	TM14-15	91	14182
0.5	TM14-15	91	15140
0.841	TM14-15	91	16104
0.975	TM14-15	91	17041
0.025	TM14-16	91	11991
0.159	TM14-16	91	12843
0.5	TM14-16	91	13738
0.841	TM14-16	91	14645
0.975	TM14-16	91	15531
0.025	TM14-17	91	13099
0.159	TM14-17	91	14011
0.5	TM14-17	91	14966
0.841	TM14-17	91	15929
0.975	TM14-17	91	16865
0.025	TM14-18	91	13230
0.159	TM14-18	91	14138
0.5	TM14-18	91	15085
0.841	TM14-18	91	16037
0.975	TM14-18	91	16959
0.025	UpLy-12-10	91	12463
0.159	UpLy-12-10	91	13355
0.5	UpLy-12-10	91	14298
0.841	UpLy-12-10	91	15258
0.975	UpLy-12-10	91	16200
0.025	C2-Boulder1	92	13168
0.159	C2-Boulder1	92	14085
0.5	C2-Boulder1	92	15049
0.841	C2-Boulder1	92	16027
0.975	C2-Boulder1	92	16984
0.025	C2-Boulder2	92	13194
0.159	C2-Boulder2	92	14172
0.5	C2-Boulder2	92	15201
0.841	C2-Boulder2	92	16249
0.975	C2-Boulder2	92	17277
0.025	LoLy-11-08	92	12565
0.159	LoLy-11-08	92	13486
0.5	LoLy-11-08	92	14451
0.841	LoLy-11-08	92	15426
0.975	LoLy-11-08	92	16377
0.025	LyCy-1	92	12067
0.159	LyCy-1	92	13099
0.5	LyCy-1	92	14184
0.841	LyCy-1	92	15287
0.975	LyCy-1	92	16365
0.025	LyCy-3	92	14714
0.159	LyCy-3	92	15960
0.5	LyCy-3	92	17269
0.841	LyCy-3	92	18595
0.975	LyCy-3	92	19891
0.025	LyCy-4	92	13335
0.159	LyCy-4	92	14581
0.5	LyCy-4	92	15889
0.841	LyCy-4	92	17214
0.975	LyCy-4	92	18511
0.025	LyCy-5	92	14888
0.159	LyCy-5	92	16045
0.5	LyCy-5	92	17259
0.841	LyCy-5	92	18490
0.975	LyCy-5	92	19691
0.025	TM14-01	92	13661
0.159	TM14-01	92	14622
0.5	TM14-01	92	15634
0.841	TM14-01	92	16661
0.975	TM14-01	92	17670
0.025	TM14-02	92	12481
0.159	TM14-02	92	13360
0.5	TM14-02	92	14284
0.841	TM14-02	92	15220
0.975	TM14-02	92	16131
0.025	TM14-03	92	12854
0.159	TM14-03	92	13755
0.5	TM14-03	92	14695
0.841	TM14-03	92	15639
0.975	TM14-03	92	16553
0.025	TM14-04	92	12351
0.159	TM14-04	92	13216
0.5	TM14-04	92	14124
0.841	TM14-04	92	15043
0.975	TM14-04	92	15939
0.025	TM14-05	92	12095
0.159	TM14-05	92	12980
0.5	TM14-05	92	13910
0.841	TM14-05	92	14853
0.975	TM14-05	92	15773
0.025	TM14-06	92	12482
0.159	TM14-06	92	13371
0.5	TM14-06	92	14308
0.841	TM14-06	92	15259
0.975	TM14-06	92	16192
0.025	TM14-07	92	14081
0.159	TM14-07	92	15082
0.5	TM14-07	92	16138
0.841	TM14-07	92	17214
0.975	TM14-07	92	18274
0.025	TM14-11	92	12355
0.159	TM14-11	92	13254
0.5	TM14-11	92	14204
0.841	TM14-11	92	15174
0.975	TM14-11	92	16131
0.025	TM14-12	92	13523
0.159	TM14-12	92	14470
0.5	TM14-12	92	15462
0.841	TM14-12	92	16467
0.975	TM14-12	92	17450
0.025	TM14-13	92	19630
0.159	TM14-13	92	21067
0.5	TM14-13	92	22589
0.841	TM14-13	92	24150
0.975	TM14-13	92	25698
0.025	TM14-15	92	13264
0.159	TM14-15	92	14178
0.5	TM14-15	92	15135
0.841	TM14-15	92	16100
0.975	TM14-15	92	17037
0.025	TM14-16	92	12006
0.159	TM14-16	92	12858
0.5	TM14-16	92	13755
0.841	TM14-16	92	14664
0.975	TM14-16	92	15554
0.025	TM14-17	92	13135
0.159	TM14-17	92	14049
0.5	TM14-17	92	15006
0.841	TM14-17	92	15972
0.975	TM14-17	92	16911
0.025	TM14-18	92	13237
0.159	TM14-18	92	14147
0.5	TM14-18	92	15098
0.841	TM14-18	92	16054
0.975	TM14-18	92	16980
0.025	UpLy-12-10	92	12477
0.159	UpLy-12-10	92	13370
0.5	UpLy-12-10	92	14313
0.841	UpLy-12-10	92	15275
0.975	UpLy-12-10	92	16221
0.025	C2-Boulder1	93	13181
0.159	C2-Boulder1	93	14101
0.5	C2-Boulder1	93	15067
0.841	C2-Boulder1	93	16048
0.975	C2-Boulder1	93	17007
0.025	C2-Boulder2	93	13187
0.159	C2-Boulder2	93	14163
0.5	C2-Boulder2	93	15192
0.841	C2-Boulder2	93	16239
0.975	C2-Boulder2	93	17265
0.025	LoLy-11-08	93	12565
0.159	LoLy-11-08	93	13485
0.5	LoLy-11-08	93	14447
0.841	LoLy-11-08	93	15420
0.975	LoLy-11-08	93	16367
0.025	LyCy-1	93	12086
0.159	LyCy-1	93	13119
0.5	LyCy-1	93	14207
0.841	LyCy-1	93	15310
0.975	LyCy-1	93	16389
0.025	LyCy-3	93	14732
0.159	LyCy-3	93	15977
0.5	LyCy-3	93	17285
0.841	LyCy-3	93	18611
0.975	LyCy-3	93	19908
0.025	LyCy-4	93	13366
0.159	LyCy-4	93	14614
0.5	LyCy-4	93	15923
0.841	LyCy-4	93	17248
0.975	LyCy-4	93	18541
0.025	LyCy-5	93	14892
0.159	LyCy-5	93	16050
0.5	LyCy-5	93	17266
0.841	LyCy-5	93	18499
0.975	LyCy-5	93	19703
0.025	TM14-01	93	13695
0.159	TM14-01	93	14663
0.5	TM14-01	93	15681
0.841	TM14-01	93	16716
0.975	TM14-01	93	17731
0.025	TM14-02	93	12488
0.159	TM14-02	93	13369
0.5	TM14-02	93	14294
0.841	TM14-02	93	15230
0.975	TM14-02	93	16142
0.025	TM14-03	93	12864
0.159	TM14-03	93	13765
0.5	TM14-03	93	14705
0.841	TM14-03	93	15649
0.975	TM14-03	93	16561
0.025	TM14-04	93	12363
0.159	TM14-04	93	13231
0.5	TM14-04	93	14144
0.841	TM14-04	93	15071
0.975	TM14-04	93	15977
0.025	TM14-05	93	12104
0.159	TM14-05	93	12990
0.5	TM14-05	93	13919
0.841	TM14-05	93	14859
0.975	TM14-05	93	15774
0.025	TM14-06	93	12482
0.159	TM14-06	93	13373
0.5	TM14-06	93	14313
0.841	TM14-06	93	15269
0.975	TM14-06	93	16207
0.025	TM14-07	93	14098
0.159	TM14-07	93	15101
0.5	TM14-07	93	16158
0.841	TM14-07	93	17234
0.975	TM14-07	93	18294
0.025	TM14-11	93	12384
0.159	TM14-11	93	13288
0.5	TM14-11	93	14243
0.841	TM14-11	93	15217
0.975	TM14-11	93	16176
0.025	TM14-12	93	13537
0.159	TM14-12	93	14487
0.5	TM14-12	93	15483
0.841	TM14-12	93	16492
0.975	TM14-12	93	17480
0.025	TM14-13	93	19679
0.159	TM14-13	93	21122
0.5	TM14-13	93	22651
0.841	TM14-13	93	24223
0.975	TM14-13	93	25792
0.025	TM14-15	93	13287
0.159	TM14-15	93	14204
0.5	TM14-15	93	15164
0.841	TM14-15	93	16131
0.975	TM14-15	93	17072
0.025	TM14-16	93	12017
0.159	TM14-16	93	12873
0.5	TM14-16	93	13772
0.841	TM14-16	93	14683
0.975	TM14-16	93	15573
0.025	TM14-17	93	13134
0.159	TM14-17	93	14050
0.5	TM14-17	93	15008
0.841	TM14-17	93	15976
0.975	TM14-17	93	16917
0.025	TM14-18	93	13250
0.159	TM14-18	93	14161
0.5	TM14-18	93	15112
0.841	TM14-18	93	16070
0.975	TM14-18	93	16998
0.025	UpLy-12-10	93	12496
0.159	UpLy-12-10	93	13396
0.5	UpLy-12-10	93	14348
0.841	UpLy-12-10	93	15320
0.975	UpLy-12-10	93	16278
0.025	C2-Boulder1	94	13180
0.159	C2-Boulder1	94	14099
0.5	C2-Boulder1	94	15065
0.841	C2-Boulder1	94	16046
0.975	C2-Boulder1	94	17005
0.025	C2-Boulder2	94	13218
0.159	C2-Boulder2	94	14198
0.5	C2-Boulder2	94	15232
0.841	C2-Boulder2	94	16284
0.975	C2-Boulder2	94	17320
0.025	LoLy-11-08	94	12566
0.159	LoLy-11-08	94	13485
0.5	LoLy-11-08	94	14448
0.841	LoLy-11-08	94	15422
0.975	LoLy-11-08	94	16372
0.025	LyCy-1	94	12115
0.159	LyCy-1	94	13150
0.5	LyCy-1	94	14243
0.841	LyCy-1	94	15356
0.975	LyCy-1	94	16450
0.025	LyCy-3	94	14748
0.159	LyCy-3	94	15997
0.5	LyCy-3	94	17309
0.841	LyCy-3	94	18642
0.975	LyCy-3	94	19950
0.025	LyCy-4	94	13383
0.159	LyCy-4	94	14635
0.5	LyCy-4	94	15949
0.841	LyCy-4	94	17281
0.975	LyCy-4	94	18585
0.025	LyCy-5	94	14919
0.159	LyCy-5	94	16075
0.5	LyCy-5	94	17289
0.841	LyCy-5	94	18522
0.975	LyCy-5	94	19728
0.025	TM14-01	94	13706
0.159	TM14-01	94	14672
0.5	TM14-01	94	15689
0.841	TM14-01	94	16724
0.975	TM14-01	94	17743
0.025	TM14-02	94	12515
0.159	TM14-02	94	13396
0.5	TM14-02	94	14321
0.841	TM14-02	94	15256
0.975	TM14-02	94	16167
0.025	TM14-03	94	12863
0.159	TM14-03	94	13765
0.5	TM14-03	94	14705
0.841	TM14-03	94	15650
0.975	TM14-03	94	16565
0.025	TM14-04	94	12371
0.159	TM14-04	94	13238
0.5	TM14-04	94	14148
0.841	TM14-04	94	15071
0.975	TM14-04	94	15972
0.025	TM14-05	94	12120
0.159	TM14-05	94	13008
0.5	TM14-05	94	13940
0.841	TM14-05	94	14884
0.975	TM14-05	94	15805
0.025	TM14-06	94	12508
0.159	TM14-06	94	13399
0.5	TM14-06	94	14337
0.841	TM14-06	94	15289
0.975	TM14-06	94	16220
0.025	TM14-07	94	14100
0.159	TM14-07	94	15101
0.5	TM14-07	94	16156
0.841	TM14-07	94	17230
0.975	TM14-07	94	18287
0.025	TM14-11	94	12399
0.159	TM14-11	94	13300
0.5	TM14-11	94	14251
0.841	TM14-11	94	15223
0.975	TM14-11	94	16180
0.025	TM14-12	94	13552
0.159	TM14-12	94	14502
0.5	TM14-12	94	15497
0.841	TM14-12	94	16505
0.975	TM14-12	94	17490
0.025	TM14-13	94	19720
0.159	TM14-13	94	21165
0.5	TM14-13	94	22696
0.841	TM14-13	94	24270
0.975	TM14-13	94	25836
0.025	TM14-15	94	13301
0.159	TM14-15	94	14218
0.5	TM14-15	94	15178
0.841	TM14-15	94	16145
0.975	TM14-15	94	17084
0.025	TM14-16	94	12020
0.159	TM14-16	94	12877
0.5	TM14-16	94	13778
0.841	TM14-16	94	14692
0.975	TM14-16	94	15586
0.025	TM14-17	94	13160
0.159	TM14-17	94	14077
0.5	TM14-17	94	15035
0.841	TM14-17	94	16002
0.975	TM14-17	94	16939
0.025	TM14-18	94	13252
0.159	TM14-18	94	14162
0.5	TM14-18	94	15113
0.841	TM14-18	94	16069
0.975	TM14-18	94	16996
0.025	UpLy-12-10	94	12530
0.159	UpLy-12-10	94	13430
0.5	UpLy-12-10	94	14379
0.841	UpLy-12-10	94	15345
0.975	UpLy-12-10	94	16292
0.025	C2-Boulder1	95	13191
0.159	C2-Boulder1	95	14110
0.5	C2-Boulder1	95	15076
0.841	C2-Boulder1	95	16056
0.975	C2-Boulder1	95	17015
0.025	C2-Boulder2	95	13242
0.159	C2-Boulder2	95	14221
0.5	C2-Boulder2	95	15251
0.841	C2-Boulder2	95	16297
0.975	C2-Boulder2	95	17321
0.025	LoLy-11-08	95	12574
0.159	LoLy-11-08	95	13495
0.5	LoLy-11-08	95	14459
0.841	LoLy-11-08	95	15434
0.975	LoLy-11-08	95	16384
0.025	LyCy-1	95	12130
0.159	LyCy-1	95	13167
0.5	LyCy-1	95	14261
0.841	LyCy-1	95	15375
0.975	LyCy-1	95	16466
0.025	LyCy-3	95	14789
0.159	LyCy-3	95	16040
0.5	LyCy-3	95	17353
0.841	LyCy-3	95	18683
0.975	LyCy-3	95	19984
0.025	LyCy-4	95	13427
0.159	LyCy-4	95	14683
0.5	LyCy-4	95	16000
0.841	LyCy-4	95	17334
0.975	LyCy-4	95	18637
0.025	LyCy-5	95	14919
0.159	LyCy-5	95	16079
0.5	LyCy-5	95	17300
0.841	LyCy-5	95	18538
0.975	LyCy-5	95	19748
0.025	TM14-01	95	13723
0.159	TM14-01	95	14692
0.5	TM14-01	95	15712
0.841	TM14-01	95	16749
0.975	TM14-01	95	17768
0.025	TM14-02	95	12534
0.159	TM14-02	95	13420
0.5	TM14-02	95	14350
0.841	TM14-02	95	15293
0.975	TM14-02	95	16211
0.025	TM14-03	95	12867
0.159	TM14-03	95	13770
0.5	TM14-03	95	14711
0.841	TM14-03	95	15656
0.975	TM14-03	95	16570
0.025	TM14-04	95	12392
0.159	TM14-04	95	13259
0.5	TM14-04	95	14170
0.841	TM14-04	95	15091
0.975	TM14-04	95	15988
0.025	TM14-05	95	12130
0.159	TM14-05	95	13018
0.5	TM14-05	95	13950
0.841	TM14-05	95	14896
0.975	TM14-05	95	15818
0.025	TM14-06	95	12512
0.159	TM14-06	95	13407
0.5	TM14-06	95	14350
0.841	TM14-06	95	15307
0.975	TM14-06	95	16243
0.025	TM14-07	95	14122
0.159	TM14-07	95	15129
0.5	TM14-07	95	16192
0.841	TM14-07	95	17275
0.975	TM14-07	95	18341
0.025	TM14-11	95	12417
0.159	TM14-11	95	13323
0.5	TM14-11	95	14280
0.841	TM14-11	95	15255
0.975	TM14-11	95	16212
0.025	TM14-12	95	13565
0.159	TM14-12	95	14519
0.5	TM14-12	95	15520
0.841	TM14-12	95	16537
0.975	TM14-12	95	17532
0.025	TM14-13	95	19725
0.159	TM14-13	95	21174
0.5	TM14-13	95	22709
0.841	TM14-13	95	24286
0.975	TM14-13	95	25858
0.025	TM14-15	95	13311
0.159	TM14-15	95	14230
0.5	TM14-15	95	15192
0.841	TM14-15	95	16161
0.975	TM14-15	95	17103
0.025	TM14-16	95	12036
0.159	TM14-16	95	12896
0.5	TM14-16	95	13800
0.841	TM14-16	95	14718
0.975	TM14-16	95	15618
0.025	TM14-17	95	13166
0.159	TM14-17	95	14084
0.5	TM14-17	95	15043
0.841	TM14-17	95	16011
0.975	TM14-17	95	16949
0.025	TM14-18	95	13276
0.159	TM14-18	95	14190
0.5	TM14-18	95	15144
0.841	TM14-18	95	16104
0.975	TM14-18	95	17035
0.025	UpLy-12-10	95	12550
0.159	UpLy-12-10	95	13451
0.5	UpLy-12-10	95	14403
0.841	UpLy-12-10	95	15376
0.975	UpLy-12-10	95	16334
0.025	C2-Boulder1	96	13197
0.159	C2-Boulder1	96	14119
0.5	C2-Boulder1	96	15089
0.841	C2-Boulder1	96	16075
0.975	C2-Boulder1	96	17040
0.025	C2-Boulder2	96	13259
0.159	C2-Boulder2	96	14241
0.5	C2-Boulder2	96	15276
0.841	C2-Boulder2	96	16328
0.975	C2-Boulder2	96	17363
0.025	LoLy-11-08	96	12567
0.159	LoLy-11-08	96	13487
0.5	LoLy-11-08	96	14450
0.841	LoLy-11-08	96	15422
0.975	LoLy-11-08	96	16370
0.025	LyCy-1	96	12161
0.159	LyCy-1	96	13200
0.5	LyCy-1	96	14296
0.841	LyCy-1	96	15410
0.975	LyCy-1	96	16506
0.025	LyCy-3	96	14802
0.159	LyCy-3	96	16058
0.5	LyCy-3	96	17377
0.841	LyCy-3	96	18716
0.975	LyCy-3	96	20027
0.025	LyCy-4	96	13429
0.159	LyCy-4	96	14684
0.5	LyCy-4	96	16002
0.841	LyCy-4	96	17340
0.975	LyCy-4	96	18653
0.025	LyCy-5	96	14959
0.159	LyCy-5	96	16124
0.5	LyCy-5	96	17348
0.841	LyCy-5	96	18588
0.975	LyCy-5	96	19798
0.025	TM14-01	96	13726
0.159	TM14-01	96	14694
0.5	TM14-01	96	15713
0.841	TM14-01	96	16749
0.975	TM14-01	96	17766
0.025	TM14-02	96	12536
0.159	TM14-02	96	13422
0.5	TM14-02	96	14354
0.841	TM14-02	96	15297
0.975	TM14-02	96	16217
0.025	TM14-03	96	12858
0.159	TM14-03	96	13759
0.5	TM14-03	96	14698
0.841	TM14-03	96	15642
0.975	TM14-03	96	16555
0.025	TM14-04	96	12411
0.159	TM14-04	96	13284
0.5	TM14-04	96	14202
0.841	TM14-04	96	15131
0.975	TM14-04	96	16034
0.025	TM14-05	96	12148
0.159	TM14-05	96	13038
0.5	TM14-05	96	13974
0.841	TM14-05	96	14923
0.975	TM14-05	96	15849
0.025	TM14-06	96	12534
0.159	TM14-06	96	13427
0.5	TM14-06	96	14366
0.841	TM14-06	96	15321
0.975	TM14-06	96	16257
0.025	TM14-07	96	14146
0.159	TM14-07	96	15152
0.5	TM14-07	96	16212
0.841	TM14-07	96	17292
0.975	TM14-07	96	18353
0.025	TM14-11	96	12430
0.159	TM14-11	96	13336
0.5	TM14-11	96	14293
0.841	TM14-11	96	15268
0.975	TM14-11	96	16226
0.025	TM14-12	96	13558
0.159	TM14-12	96	14510
0.5	TM14-12	96	15509
0.841	TM14-12	96	16522
0.975	TM14-12	96	17517
0.025	TM14-13	96	19720
0.159	TM14-13	96	21170
0.5	TM14-13	96	22707
0.841	TM14-13	96	24286
0.975	TM14-13	96	25858
0.025	TM14-15	96	13330
0.159	TM14-15	96	14251
0.5	TM14-15	96	15215
0.841	TM14-15	96	16188
0.975	TM14-15	96	17133
0.025	TM14-16	96	12056
0.159	TM14-16	96	12915
0.5	TM14-16	96	13819
0.841	TM14-16	96	14737
0.975	TM14-16	96	15635
0.025	TM14-17	96	13176
0.159	TM14-17	96	14096
0.5	TM14-17	96	15058
0.841	TM14-17	96	16030
0.975	TM14-17	96	16974
0.025	TM14-18	96	13273
0.159	TM14-18	96	14186
0.5	TM14-18	96	15140
0.841	TM14-18	96	16100
0.975	TM14-18	96	17032
0.025	UpLy-12-10	96	12547
0.159	UpLy-12-10	96	13449
0.5	UpLy-12-10	96	14402
0.841	UpLy-12-10	96	15373
0.975	UpLy-12-10	96	16328
0.025	C2-Boulder1	97	13212
0.159	C2-Boulder1	97	14133
0.5	C2-Boulder1	97	15101
0.841	C2-Boulder1	97	16084
0.975	C2-Boulder1	97	17046
0.025	C2-Boulder2	97	13266
0.159	C2-Boulder2	97	14251
0.5	C2-Boulder2	97	15289
0.841	C2-Boulder2	97	16345
0.975	C2-Boulder2	97	17384
0.025	LoLy-11-08	97	12583
0.159	LoLy-11-08	97	13505
0.5	LoLy-11-08	97	14470
0.841	LoLy-11-08	97	15446
0.975	LoLy-11-08	97	16398
0.025	LyCy-1	97	12183
0.159	LyCy-1	97	13222
0.5	LyCy-1	97	14318
0.841	LyCy-1	97	15432
0.975	LyCy-1	97	16528
0.025	LyCy-3	97	14822
0.159	LyCy-3	97	16078
0.5	LyCy-3	97	17396
0.841	LyCy-3	97	18731
0.975	LyCy-3	97	20033
0.025	LyCy-4	97	13451
0.159	LyCy-4	97	14711
0.5	LyCy-4	97	16035
0.841	LyCy-4	97	17379
0.975	LyCy-4	97	18697
0.025	LyCy-5	97	14954
0.159	LyCy-5	97	16117
0.5	LyCy-5	97	17341
0.841	LyCy-5	97	18585
0.975	LyCy-5	97	19802
0.025	TM14-01	97	13769
0.159	TM14-01	97	14741
0.5	TM14-01	97	15765
0.841	TM14-01	97	16807
0.975	TM14-01	97	17831
0.025	TM14-02	97	12553
0.159	TM14-02	97	13440
0.5	TM14-02	97	14370
0.841	TM14-02	97	15312
0.975	TM14-02	97	16228
0.025	TM14-03	97	12866
0.159	TM14-03	97	13768
0.5	TM14-03	97	14710
0.841	TM14-03	97	15656
0.975	TM14-03	97	16572
0.025	TM14-04	97	12407
0.159	TM14-04	97	13281
0.5	TM14-04	97	14200
0.841	TM14-04	97	15132
0.975	TM14-04	97	16042
0.025	TM14-05	97	12148
0.159	TM14-05	97	13037
0.5	TM14-05	97	13973
0.841	TM14-05	97	14921
0.975	TM14-05	97	15847
0.025	TM14-06	97	12524
0.159	TM14-06	97	13418
0.5	TM14-06	97	14360
0.841	TM14-06	97	15317
0.975	TM14-06	97	16254
0.025	TM14-07	97	14136
0.159	TM14-07	97	15146
0.5	TM14-07	97	16210
0.841	TM14-07	97	17295
0.975	TM14-07	97	18363
0.025	TM14-11	97	12434
0.159	TM14-11	97	13341
0.5	TM14-11	97	14300
0.841	TM14-11	97	15276
0.975	TM14-11	97	16235
0.025	TM14-12	97	13575
0.159	TM14-12	97	14530
0.5	TM14-12	97	15532
0.841	TM14-12	97	16549
0.975	TM14-12	97	17548
0.025	TM14-13	97	19722
0.159	TM14-13	97	21170
0.5	TM14-13	97	22706
0.841	TM14-13	97	24288
0.975	TM14-13	97	25870
0.025	TM14-15	97	13338
0.159	TM14-15	97	14262
0.5	TM14-15	97	15229
0.841	TM14-15	97	16206
0.975	TM14-15	97	17156
0.025	TM14-16	97	12076
0.159	TM14-16	97	12939
0.5	TM14-16	97	13846
0.841	TM14-16	97	14767
0.975	TM14-16	97	15667
0.025	TM14-17	97	13204
0.159	TM14-17	97	14125
0.5	TM14-17	97	15088
0.841	TM14-17	97	16058
0.975	TM14-17	97	17000
0.025	TM14-18	97	13292
0.159	TM14-18	97	14207
0.5	TM14-18	97	15161
0.841	TM14-18	97	16122
0.975	TM14-18	97	17054
0.025	UpLy-12-10	97	12586
0.159	UpLy-12-10	97	13493
0.5	UpLy-12-10	97	14454
0.841	UpLy-12-10	97	15436
0.975	UpLy-12-10	97	16405
0.025	C2-Boulder1	98	13215
0.159	C2-Boulder1	98	14140
0.5	C2-Boulder1	98	15114
0.841	C2-Boulder1	98	16105
0.975	C2-Boulder1	98	17077
0.025	C2-Boulder2	98	13278
0.159	C2-Boulder2	98	14265
0.5	C2-Boulder2	98	15304
0.841	C2-Boulder2	98	16362
0.975	C2-Boulder2	98	17402
0.025	LoLy-11-08	98	12575
0.159	LoLy-11-08	98	13495
0.5	LoLy-11-08	98	14459
0.841	LoLy-11-08	98	15434
0.975	LoLy-11-08	98	16384
0.025	LyCy-1	98	12206
0.159	LyCy-1	98	13248
0.5	LyCy-1	98	14345
0.841	LyCy-1	98	15460
0.975	LyCy-1	98	16550
0.025	LyCy-3	98	14856
0.159	LyCy-3	98	16117
0.5	LyCy-3	98	17441
0.841	LyCy-3	98	18783
0.975	LyCy-3	98	20096
0.025	LyCy-4	98	13459
0.159	LyCy-4	98	14722
0.5	LyCy-4	98	16048
0.841	LyCy-4	98	17394
